Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Vote
-0.8460000000000001,0.398824676903277,-0.3011488438068214,2.06239734874328,-0.14992347838942097,2.0,-0.30589684095978,-0.2072259226888558,0.020362476998356964,1.0
0.4460000000000002,0.003983051484488037,0.9527905796488211,0.6640975823115687,-0.43465035301126026,1.0,-1.0690596054309065,-0.24328941963525422,-1.3605780831278598,1.0
0.48,1.188507927740855,0.42980695732732643,0.62730022003705,-1.2925855171637843,2.0,-0.5261797563341665,-0.1957465271024419,-1.0086195610402426,1.0
0.5685714285714285,0.398824676903277,0.7258580359675108,0.03190431724030478,0.19783418644242978,1.0,-0.7343954692748655,0.3447737649525849,-1.409942956231618,1.0
0.3191428571428574,0.793666302322066,0.890217903217319,0.8013919423946466,-1.248868997968017,2.0,0.07490632933280454,0.40844535982289387,0.09061303297521482,1.0
-0.045428571428571374,0.003983051484488037,0.8087537133514527,1.1959586168676373,-1.0826203089696886,2.0,-1.1956480807863792,-0.5125202562336455,-0.8687438503763003,1.0
-0.032857142857142696,-1.1805418247718789,0.6846789653044971,1.1823528694720173,-0.4411314533119628,2.0,-1.040843464845601,-0.705556749809887,-0.7076161306212733,1.0
-0.049142857142857155,0.003983051484488037,0.6470025159257519,1.1999784967799803,-0.6550509814548078,1.0,-1.4694458030039828,0.04584171432445115,-0.32384158097445215,1.0
-0.09971428571428564,0.003983051484488037,0.8376251086099293,1.2547107078941802,0.0457396690210968,1.0,-1.3308439083751777,-0.39666416146513517,-0.8011244581066883,1.0
-0.8054285714285714,0.398824676903277,-0.20707699471521404,2.018487891239233,-0.9814292052113736,2.0,0.19828219100679187,0.5825195872767326,-0.6327951553718715,1.0
-0.24828571428571422,-0.39085857393430096,0.14636567369481052,1.415505904387876,0.9455250917964576,4.0,-0.8357549222534746,-0.28928388571149605,-0.13564702546571675,1.0
0.8174285714285716,1.583349553159644,-0.2736274589435554,0.26210959107733023,-0.7904539644315306,2.0,-0.06320219262662838,0.34645441937267085,-0.4447966750792772,1.0
0.010285714285714453,1.583349553159644,0.06866690391783112,0.7782003275157485,-0.2727319278659091,2.0,0.784080282652415,0.7773458285959189,2.488286807992912,1.0
-0.8520000000000001,-0.39085857393430096,0.05939514080829274,2.0688910009093724,-0.42759744669396615,2.0,0.5628470931971201,0.744383880133964,2.534162951551155,1.0
-0.28,0.003983051484488037,0.23974266794609972,1.4498294944086452,-1.2325920231127543,7.0,-0.7025076780814334,-0.1597450914206126,-0.5749506239302256,1.0
0.7251428571428571,1.188507927740855,-0.3111182511138456,0.36198814582245287,0.061198997188890894,1.0,-0.0803113610436397,0.6200472234857564,-0.4189061584534786,1.0
-0.18485714285714283,0.793666302322066,0.08556158099970303,1.3468587243463364,-1.0890563365392656,1.0,-0.7949297661453419,0.5268283097393919,-0.3856579165427699,1.0
0.3211428571428572,0.003983051484488037,-0.10193496996923214,0.7992273916726162,1.6281256676999691,4.0,-0.45075736708007574,0.3538413826958898,0.09061303297521482,1.0
0.12428571428571433,0.003983051484488037,0.5372747052774213,1.0122810270267626,-0.8397497067969394,4.0,-0.09981443398642614,0.31753856565480004,-1.4581288806804806,1.0
0.8274285714285714,-0.39085857393430096,0.9437195367573653,0.2512868374671779,-0.10346104774283998,2.0,-1.2165853715033403,-0.6852311816496848,-1.0065815483431828,1.0
0.5645714285714285,0.793666302322066,0.30281395351347173,0.5357706466483311,-0.832277348196845,2.0,-1.17655858675888,0.560037371593158,0.09061303297521482,1.0
0.23514285714285732,0.398824676903277,0.3859953591797969,0.8923030727199284,-1.3440806284893132,2.0,-1.3066534909526883,0.2749853837945356,-0.07169272516272228,1.0
0.8740000000000001,1.583349553159644,-0.04344217661613937,0.2008837277970387,0.15669252456556548,2.0,-0.11947720709296752,0.04102886965368432,-0.7373284136575018,1.0
-0.5145714285714285,0.398824676903277,0.4290891980172733,1.703700371949652,-0.5019516807120864,1.0,1.3547966412906973,1.7302301405410077,2.4283219029827436,1.0
0.34971428571428564,0.793666302322066,0.3352497216146704,0.7683052385007518,-0.12597485931029379,2.0,-1.1158575428212676,0.5173150505252054,-0.3915913841616502,1.0
-0.16828571428571415,0.793666302322066,0.07630569269891337,1.328923875506655,-0.7810917839914655,1.0,1.4998979573621782,1.2016929086165256,1.8760888182379751,1.0
0.9262857142857146,0.003983051484488037,1.0314194124809608,0.14429618749252648,-0.4597384449138,2.0,-0.9899350690097519,-0.48949585543071106,-1.4665379284848998,1.0
-0.5628571428571427,1.978191178578433,-0.7566095295546228,0.03190431724030478,-0.10714424025785464,2.0,-0.04796528445491148,0.04102886965368432,0.2438517990253057,1.0
-0.6662857142857144,-0.39085857393430096,0.2332230212003996,1.867897005292253,-0.6874408428678206,2.0,1.427337338695022,1.1232174590822224,2.2607096467465864,1.0
-0.6542857142857144,0.003983051484488037,-0.061132662107154886,1.8549097009600695,-0.7353942393025281,7.0,-0.6960306909117278,0.06735496610198734,-0.11949826106043539,1.0
0.7228571428571429,-0.7857001993530899,0.8860664351345934,0.36446191807620176,-0.3923207712701891,2.0,-1.4998284315678123,-0.12791028478478456,-0.7593108540936743,1.0
0.03771428571428581,0.793666302322066,0.3497197538260229,1.1059751511375122,-1.1413796390805464,1.0,-0.7024661985910464,0.5640757007406146,-0.9130164026435215,1.0
-0.942,0.398824676903277,-0.5217783415403475,2.166295783400745,-0.46114178756115787,1.0,-0.12454921555415889,0.5441991629700942,-0.1027822200719191,1.0
0.9340000000000002,0.398824676903277,0.2289042282378175,0.13594720613612332,-1.247137460641217,1.0,-1.2758541711159503,0.49334716216194374,0.3422418081530748,1.0
-0.4494285714285713,0.003983051484488037,0.22905172271190732,1.6331978627178014,0.5215733717906559,7.0,-0.31948581926331454,0.26685304953640215,-0.9711624050831151,1.0
-0.6297142857142857,0.003983051484488037,0.23290264765922444,1.8283166492322664,-0.40319109385502067,7.0,0.07616527477894569,0.3865976570273104,-1.1318508622397518,1.0
-0.6068571428571428,0.398824676903277,-0.041183834662721686,1.8035789266947748,-1.051989034523349,1.0,0.8391791807041813,0.8824256831622385,2.320139904740715,1.0
0.21571428571428575,-0.7857001993530899,0.9894906179175245,0.9133301368767961,-0.7837227430098767,2.0,-1.1721663771863375,-1.0259151050987037,-0.9326099022299607,1.0
0.548,-0.39085857393430096,0.11290490906298847,0.5537054954880126,-0.31415113199186523,4.0,-1.4472319955340494,-1.3135967688956578,0.09061303297521482,1.0
0.1685714285714286,-0.39085857393430096,0.5745809035614455,0.9643516896103728,0.04301121347765401,2.0,-1.5481810219773717,0.24648070132483021,0.030636009496430888,1.0
-0.01200000000000001,-0.39085857393430096,0.5545108059286106,1.1597796976565562,-0.09851282300702587,4.0,1.7454751923664407,1.7865520522217566,2.205790232636587,1.0
0.3134285714285716,0.398824676903277,0.8550404672994928,0.8075763730290194,0.5574081009919718,1.0,-0.6809381078867631,-0.195763225094493,-1.5202676835810873,1.0
0.2877142857142858,-0.39085857393430096,0.647477488145169,0.835406310883698,-1.3583162483385889,7.0,-0.8004100201691988,-0.7193174572974712,-0.8917104449624604,1.0
-0.34399999999999986,-1.1805418247718789,0.7921522025171288,1.5190951175136216,0.1635165993635415,2.0,-0.8346409166187755,-0.5094546413686736,-1.20952099115678,1.0
-0.10314285714285698,0.793666302322066,0.08248345803598124,1.258421366274804,0.7078246745077361,2.0,-0.9749848362000567,-0.002312020012010068,0.12370151332518048,1.0
-0.4074285714285715,0.793666302322066,0.6249193098887409,1.58774229755516,0.2487826546511255,1.0,-0.9943396010281933,-0.6504581594436084,-0.6834585034455161,1.0
0.8451428571428572,1.188507927740855,0.2376949224588334,0.2321151025006221,1.2675537257225549,2.0,0.03164561606913094,0.037681870099078044,-0.7907869056301614,1.0
0.8077142857142858,1.188507927740855,-0.2550033530051435,0.2726231231557641,-0.8587732168638437,4.0,-0.33441526711735114,-0.25448727957628586,-0.0019694533154121776,1.0
-0.028857142857142692,0.793666302322066,0.8312331220851631,1.1780237680279566,-0.5428371757161832,2.0,-1.2327054228850562,-0.15432823104503465,-1.0165516723274854,1.0
-0.3582857142857143,-0.39085857393430096,0.8002590670724926,1.534556194099554,0.46498227260849573,2.0,-1.1444863457599637,-0.717261855766053,-0.7989973739345082,1.0
-0.6737142857142857,0.398824676903277,0.2575968151215329,1.8759367651169372,0.7915715842428273,1.0,-0.33604896433570286,-0.10832652905963323,-0.9071730038269409,1.0
0.20371428571428574,0.003983051484488037,0.720783593163296,0.9263174412089796,-1.0032790224681183,1.0,-1.412171116464484,0.49445891399976666,-0.7028733925845996,1.0
0.564857142857143,-0.7857001993530899,1.1337299848123268,0.5354614251166123,-0.25116091250354405,2.0,-0.58253316031259,-0.6051476070435736,-1.833867970145315,1.0
0.910857142857143,0.398824676903277,1.389746884438926,0.16099415020533367,0.12295997260394913,2.0,0.03164561606913094,2.10187263986151,2.650795453048613,1.0
0.41914285714285704,-0.39085857393430096,0.942343249655789,0.693164406293121,0.8131053689439132,2.0,-0.7181033730488405,-0.46233331587620446,-1.537925295157641,1.0
0.2517142857142858,0.398824676903277,-0.669288850105631,0.874368223880247,1.398669817743294,4.0,-0.23263413933845306,0.31114445216968445,0.3278828795409209,1.0
0.1459999999999999,0.003983051484488037,0.14758489546074677,0.9887801906161453,1.690669845660515,1.0,-0.9091760393695907,-0.03580045889960235,-0.1724865594403638,1.0
0.7302857142857144,0.398824676903277,0.4756728386382144,0.3564221582515171,0.23475797335689047,2.0,-1.4324266303966922,0.028623523237704108,0.12788289525443558,1.0
0.9628571428571431,1.188507927740855,0.714989347604441,0.1047158314325402,-0.11888785730070256,2.0,-0.6786810403699801,-0.6013636143602732,-1.1659688173151919,1.0
0.19628571428571417,-1.1805418247718789,0.47940252465716615,0.9343572010336638,0.6691239613106347,2.0,-1.5009413615393041,0.2022592268960102,0.2790818350848814,1.0
-0.916,0.398824676903277,0.009181946800554827,2.138156624014348,-1.245382531475124,2.0,-0.7153466859127883,-0.030846377141107394,-0.18792663573368484,1.0
0.14914285714285702,0.398824676903277,0.8125597277246772,0.9853787537672405,-0.7955433820882641,4.0,0.03164561606913094,0.65672491940038,0.4575181380335484,1.0
0.45771428571428574,0.398824676903277,0.5381356009314519,0.6514194995111041,-0.09483747347113021,4.0,-0.12743197417327057,0.32629647432490444,-1.452367383895601,1.0
-0.7094285714285713,0.003983051484488037,0.3774444804221864,1.9145894565817678,-0.8787351733790033,1.0,-1.2747653519104285,-0.014525344878659913,0.007926036197286527,1.0
0.4374285714285717,0.398824676903277,0.5103325785223656,0.6733742282631278,0.9137867335148128,1.0,-0.0679985215039388,0.5685768726892243,-1.4522119861229243,1.0
-0.17428571428571416,0.398824676903277,0.32069754139196127,1.3354175276727462,-1.164154833308994,7.0,-0.2659641315354756,0.10807125262969361,-1.087827450151384,1.0
-0.3194285714285714,0.003983051484488037,0.9024320457049432,1.4925020657858181,-1.1339571007245466,1.0,-1.1544221741707892,-1.0187262962357164,-0.7815004407702723,1.0
0.6325714285714286,0.003983051484488037,0.9915025754714071,0.46217592209929376,0.3173791291676353,2.0,-1.4242432045930693,-0.4802769835392195,-0.9369635678122742,1.0
0.56,0.793666302322066,0.7581573852662691,0.5407181911558294,-1.268582249200295,2.0,-1.4419288444915024,-0.5280643065697935,-0.34309781140418855,1.0
-0.8785714285714286,-0.7857001993530899,0.4154971236691906,2.0976486033592057,-0.46096499672899877,7.0,-0.7557944117139164,-0.7455159920097327,-0.4826029088239519,1.0
-0.47485714285714287,0.003983051484488037,0.3026663676638887,1.660718579040761,-1.1281618853652065,1.0,-1.3396282855214694,0.391771890815254,0.3084770015530286,1.0
0.06942857142857162,-0.39085857393430096,0.6034641651300522,1.0716515611167423,0.48246759190850924,4.0,-1.4957055474088048,0.04102886965368432,0.01924621104930226,1.0
-0.3037142857142856,0.793666302322066,0.6307445596334371,1.4754948815412923,0.17238854743784812,2.0,-1.3049058712668664,-0.5431090778227216,-0.27422291234402024,1.0
0.9374285714285717,0.398824676903277,-0.11341700527064189,0.13223654775549942,-0.5184532455332425,7.0,-0.4336921175421763,0.5611499645800843,-0.4528957249692245,1.0
-0.4437142857142857,0.398824676903277,-0.41805528490799526,1.6270134320834282,0.7395803079536157,2.0,-0.6523403129040733,0.6424785783624687,0.6365127069914159,1.0
0.36485714285714277,1.583349553159644,-0.7418273802993103,0.7519164973196635,-0.6193935603605845,1.0,0.04438300580025841,0.37462683173140277,0.13002620850240787,1.0
-0.8074285714285714,0.398824676903277,-0.27074394125371254,2.020652441961263,0.49368965740691945,2.0,-0.5821644459904148,0.3948391960858949,0.015432979058437395,1.0
0.6102857142857143,0.793666302322066,0.8310965522726976,0.4862952015733478,0.3980581792714142,2.0,-1.2311603549786525,-0.8481765355502054,-0.6521628405768948,1.0
0.8917142857142859,-0.39085857393430096,0.35751578780819043,0.18171199283048264,0.5241197253411475,7.0,-1.2818596798341853,0.5672640875668067,-0.11357124143880767,1.0
0.7694285714285716,0.398824676903277,0.11290490906298847,0.3140588084060629,-1.1617953631095594,4.0,-1.3346245107700845,-0.12345767247528805,-1.2859303155597661,1.0
0.3208571428571432,-0.39085857393430096,0.8927243330018385,0.7995366132043352,-1.2239854876955,4.0,-1.4373939660069668,-0.10607228932279501,-0.8771862751661416,1.0
0.7142857142857144,1.188507927740855,0.4195064499580458,0.3737385640277612,-1.2020900740677898,1.0,-0.06338860945794056,0.4416460689647143,-1.3342163317182232,1.0
-0.10199999999999987,-0.39085857393430096,0.8805621086268041,1.2571844801479297,-0.10050551658600575,7.0,-0.8025595920220646,-0.24803624360578536,-1.4622687130821457,1.0
0.18685714285714283,0.793666302322066,0.012140303424126812,0.9445615115803795,-0.5988090418424664,7.0,0.1334434753821691,0.39825638762954707,-0.8732693979104473,1.0
0.5137142857142858,0.003983051484488037,0.803311237472389,0.5908120792942501,0.6450229522278522,1.0,0.23095979124523902,0.5030960809520708,-1.8511214725402232,1.0
0.36628571428571455,0.398824676903277,1.0826651745723777,0.7503703896610705,-0.18575581216326173,2.0,-0.7620212432015738,0.05324290286404229,-1.8417978858121538,1.0
0.34485714285714275,-0.39085857393430096,0.8777090598547809,0.7735620045399687,0.8850550115369484,4.0,-0.43687764546082936,-0.17099555054332186,-1.6846491722365844,1.0
-0.9922857142857143,0.793666302322066,-0.09272496996031453,2.220718772983226,-0.5749852618149692,2.0,-0.5531285092218121,-0.2884708384194806,-0.0346641186169989,1.0
0.7762857142857142,0.398824676903277,0.9257506286951275,0.30663749164481513,-0.02369033848412561,2.0,-1.2608984399230811,0.5752717621764948,-1.27308404081515,1.0
0.1200000000000001,1.188507927740855,0.5965380268070938,1.0169193500025424,0.21570985433914527,2.0,-0.9893118494128725,0.285892074399364,-0.9974903656858093,1.0
-0.7531428571428571,0.003983051484488037,0.8061237732361716,1.9619003509347206,-0.4649340614380797,1.0,-0.8927028300186685,-0.20671466483165007,-1.2956939610742144,1.0
0.4297142857142857,0.003983051484488037,1.0629398939061319,0.6817232096195315,0.5587544736857638,1.0,-0.46007044183357326,-0.26713679328962997,-1.8959853620820397,1.0
0.8557142857142859,1.188507927740855,0.604174947680721,0.22067390582703197,-1.1360447843688266,1.0,-0.9650626079866473,-0.11638281330444512,-0.9365145945484902,1.0
0.782,1.583349553159644,-0.04755814291505288,0.30045306101044233,-0.6973387795048825,1.0,-0.703236211875506,-0.1495525404587484,-0.005693270999938682,1.0
-0.8065714285714285,1.188507927740855,-0.12866293709481652,2.0197247773661076,-0.9246726313944668,1.0,-0.2949362839958245,0.05390916321901581,-0.4298513088508774,1.0
-0.9385714285714286,0.398824676903277,-0.024107951801695178,2.1625851250201213,0.013301547877392642,2.0,-0.2970001862163977,0.5488061636371695,-0.6775852702327669,1.0
0.03885714285714292,0.793666302322066,0.11290490906298847,1.1047382650106372,-0.8983215861707969,4.0,-0.8009372255839909,0.19158547716511873,0.02834454352675877,1.0
0.6777142857142859,0.003983051484488037,1.2152289743134768,0.41331892008774745,-0.5092610910401271,2.0,-1.0016494133950262,-0.6722962231433963,-1.6700548591730493,1.0
0.9968571428571429,0.398824676903277,0.6807632036735151,0.06791846915802154,0.5038168155401049,1.0,0.14607410842496624,0.3991493366545961,-1.6890389475269652,1.0
0.9371428571428573,-0.39085857393430096,1.1557776188506734,0.13254576928721817,-0.1613558747458554,2.0,-1.1727204712166865,0.09687203536452534,-1.6628696926719082,1.0
